item_index,rarity_raw,rarity_plus_one,maxStack,icon,iconColor,bottle,buyPrice,sellPrice,type,decoID,equipType,isGz,name_ptr,name,description_ptr,description
781,2,3,1,47,4,0,315,31,5,0,0,0,0x008C30D9,Yellow Maka Pot,0x008E5193,A Maka Pot filled with a\nBlue Mushroom. Try burying\nit!
782,4,5,1,47,3,0,0,0,0,0,0,0,0x008C30E9,Blue Maka Pot,0x008E51CB,A Maka Pot filled with a\nGourmet Fish. Try burying\nit!
783,2,3,1,47,4,0,1540,154,5,0,0,0,0x008C30F7,Yellow Maka Pot,0x008E5202,A Maka Pot filled with\na Unique Mushroom. Try\nburying it!
784,2,3,1,47,4,0,1540,154,5,0,0,0,0x008C3107,Yellow Maka Pot,0x008E523C,A Maka Pot filled with\na Choice Mushroom. Try\nburying it!
785,2,3,1,47,4,0,350,35,5,0,0,0,0x008C3117,Yellow Maka Pot,0x008E5276,A Maka Pot filled with a\nCactus Flower. Try burying\nit!
786,2,3,1,47,4,0,1000,100,5,0,0,0,0x008C3127,Yellow Maka Pot,0x008E52AE,A Maka Pot filled with a\nKhezu Whelp. Try burying\nit!
787,2,3,1,47,4,0,400,40,5,0,0,0,0x008C3137,Yellow Maka Pot,0x008E52E4,A Maka Pot filled with \na Deadly Toadstool. Try\nburying it!
788,2,3,1,47,4,0,300,30,5,0,0,0,0x008C3147,Yellow Maka Pot,0x008E5320,A Maka Pot filled with a\nRicebug. Try burying it!
789,2,3,1,47,4,0,500,50,5,0,0,0,0x008C3157,Yellow Maka Pot,0x008E5352,A Maka Pot filled with\nWoemill Wheast. Try burying\nit!
790,2,3,1,47,4,0,700,70,5,0,0,0,0x008C3167,Yellow Maka Pot,0x008E5389,A Maka Pot filled with\nRed Oil. Try burying it!
791,2,3,1,47,4,0,900,90,5,0,0,0,0x008C3177,Yellow Maka Pot,0x008E53B9,A Maka Pot filled with Dry\nMargarine. Try burying it!
792,2,3,1,47,4,0,350,35,5,0,0,0,0x008C3187,Yellow Maka Pot,0x008E53EF,A Maka Pot filled with an\nInsect Husk. Try burying it!
793,2,3,1,47,4,0,300,30,5,0,0,0,0x008C3197,Yellow Maka Pot,0x008E5426,A Maka Pot filled with\nGarbage. Try burying it!
794,3,4,99,43,6,0,2000,200,3,0,0,0,0x008C31A7,Aquaglow Jewel,0x008E5456,An indispensable item used\nin Decorations.
795,3,4,99,43,0,0,3500,350,3,0,0,0,0x008C31B6,Sunspire Jewel,0x008E5481,An indispensable item used\nin Decorations.
796,4,5,99,43,5,0,5300,530,3,0,0,0,0x008C31C5,Bloodrun Jewel,0x008E54AC,An indispensable item used\nin Decorations. A shame that\nthese are so high-end.
797,4,5,99,43,4,0,8800,880,3,0,0,0,0x008C31D4,Lazurite Jewel,0x008E54FB,An indispensable item used\nin Decorations. This one\ndoesn't come along often.
798,4,5,10,43,2,0,0,0,0,2,0,0,0x008C31E3,Green Jewel,0x008E5549,A Decoration that boosts\nGathering skills.
799,3,4,10,43,4,0,800,80,7,3,0,0,0x008C31EF,Antipara Jewel 1,0x008E5574,A Decoration that boosts\nParalysis skills.
800,3,4,10,43,6,0,800,80,7,4,0,0,0x008C3200,Pep Jewel 1,0x008E559F,A Decoration that boosts\nSleep skills.
801,4,5,10,43,4,0,2400,240,7,5,0,0,0x008C320C,Pep Jewel 2,0x008E55C6,A Decoration that boosts\nSleep skills.
802,3,4,10,43,3,0,800,80,7,6,0,0,0x008C3218,Steadfast Jwl 1,0x008E55ED,A Decoration that boosts\nStun skills.
803,3,4,10,43,5,0,800,80,7,7,0,0,0x008C3228,Antidote Jewel 1,0x008E5613,A Decoration that boosts\nPoison skills.
804,3,4,10,43,1,0,800,80,7,8,0,0,0x008C3239,Deodorant Jwl 1,0x008E563B,A Decoration that boosts\nAntiseptic skills.
805,4,5,10,43,2,0,2400,240,7,9,0,0,0x008C3249,Deodorant Jwl 2,0x008E5667,A Decoration that boosts\nAntiseptic skills.
806,3,4,10,43,0,0,800,80,7,10,0,0,0x008C3259,Snowball Jewel 1,0x008E5693,A Decoration that boosts\nSnow skills.
807,3,4,10,43,4,0,800,80,7,11,0,0,0x008C326A,Tectonic Jewel 1,0x008E56B9,A Decoration that boosts\nTremor Res skills.
808,5,6,10,43,6,0,5000,500,7,12,0,0,0x008C327B,Vocal Jewel 1,0x008E56E5,A Decoration that boosts\nVoice skills.
809,3,4,10,43,6,0,800,80,7,13,0,0,0x008C3289,Heat Res Jewel 1,0x008E570C,A Decoration that boosts\nHeat Res skills.
810,3,4,10,43,7,0,800,80,7,14,0,0,0x008C329A,Cold Res Jewel 1,0x008E5736,A Decoration that boosts\nCold Res skills.
811,3,4,10,43,0,0,800,80,7,15,0,0,0x008C32AB,Wind Res Jewel 1,0x008E5760,A Decoration that boosts\nWind Res skills.
812,4,5,10,43,6,0,2400,240,7,16,0,0,0x008C32BC,Terrain Jewel 1,0x008E578A,A Decoration that boosts\nTerrain Res skills.
813,3,4,10,43,1,0,800,80,7,17,0,0,0x008C32CC,Health Jewel 1,0x008E57B7,A Decoration that boosts\nHealth skills.
814,4,5,10,43,1,0,2400,240,7,18,0,0,0x008C32DB,Health Jewel 2,0x008E57DF,A Decoration that boosts\nHealth skills.
815,3,4,10,43,2,0,800,80,7,19,0,0,0x008C32EA,Recovery Jewel 1,0x008E5807,A Decoration that boosts\nRec Level skills.
816,4,5,10,43,2,0,2400,240,7,20,0,0,0x008C32FB,Rec Speed Jwl 1,0x008E5832,A Decoration that boosts\nRec Speed skills.
817,3,4,10,43,1,0,800,80,7,21,0,0,0x008C330B,Attack Jewel 1,0x008E585D,A Decoration that boosts\nAttack skills.
818,3,4,10,43,8,0,800,80,7,22,0,0,0x008C331A,Disabler Jewel 1,0x008E5885,A Decoration that boosts\nStatus skills.
819,3,4,10,43,3,0,800,80,7,23,0,0,0x008C332B,Defense Jewel 1,0x008E58AD,A Decoration that boosts\nDefense skills.
820,4,5,10,43,10,0,2400,240,7,24,0,0,0x008C333B,Ironwall Jewel 1,0x008E58D6,A Decoration that boosts\nGuard skills.
821,3,4,10,43,3,0,800,80,7,25,0,0,0x008C334C,Auto-Guard Jwl 1,0x008E58FD,A Decoration that boosts\nAuto-Guard skills.
822,3,4,10,43,7,0,800,80,7,26,0,0,0x008C335D,Sprinter Jewel 1,0x008E5929,A Decoration that boosts\nStamina skills.
823,3,4,10,43,4,0,800,80,7,27,0,0,0x008C336E,Hungerless Jwl 1,0x008E5952,A Decoration that boosts\nHunger skills.
824,3,4,10,43,7,0,800,80,7,28,0,0,0x008C337F,Metabolism Jwl 1,0x008E597A,A Decoration that boosts\nGluttony skills.
825,3,4,10,43,1,0,800,80,7,29,0,0,0x008C3390,Gobbler Jewel 1,0x008E59A4,A Decoration that boosts\nEating skills.
826,3,4,10,43,6,0,800,80,7,30,0,0,0x008C33A0,Razor Jewel 1,0x008E59CC,A Decoration that boosts\nSharpness skills.
827,5,6,10,43,5,0,5000,500,7,31,0,0,0x008C33AE,Handicraft Jwl 1,0x008E59F7,A Decoration that boosts\nHandicraft and Rapid Fire\nskills.
828,4,5,10,43,6,0,2400,240,7,32,0,0,0x008C33BF,Expert Jewel 1,0x008E5A32,A Decoration that boosts\nExpert skills.
829,3,4,10,43,1,0,800,80,7,33,0,0,0x008C33CE,Throwing Jewel 1,0x008E5A5A,A Decoration that boosts\nThrowing skills.
830,3,4,10,43,4,0,800,80,7,34,0,0,0x008C33DF,Evasion Jewel 1,0x008E5A84,A Decoration that boosts\nEvasion skills.
831,3,4,10,43,5,0,800,80,7,35,0,0,0x008C33EF,Professor Jwl 1,0x008E5AAD,A Decoration that boosts\nCombo Rate skills.
832,3,4,10,43,0,0,800,80,7,36,0,0,0x008C33FF,Factory Jewel 1,0x008E5AD9,A Decoration that boosts\nAmmo Mixer skills.
833,5,6,10,43,5,0,5000,500,7,37,0,0,0x008C340F,Alchemy Jewel 1,0x008E5B05,A Decoration that boosts\nAlchemy skills.
834,5,6,10,43,6,0,5000,500,7,38,0,0,0x008C341F,Quickload Jwl 1,0x008E5B2E,A Decoration that boosts\nReload Spd skills.
835,4,5,10,43,4,0,2400,240,7,39,0,0,0x008C342F,Capacity Jewel 1,0x008E5B5A,A Decoration that boosts\nLoading skills.
836,4,5,10,43,3,0,2400,240,7,40,0,0,0x008C3440,Recoil Jewel 1,0x008E5B83,A Decoration that boosts\nRecoil skills.
837,3,4,10,43,8,0,800,80,7,41,0,0,0x008C344F,Precision Jwl 1,0x008E5BAB,A Decoration that boosts\nPrecision skills.
838,3,4,10,43,0,0,800,80,7,42,0,0,0x008C345F,Forceshot Jwl 1,0x008E5BD6,A Decoration that boosts\nNormal Up skills.
839,3,4,10,43,0,0,800,80,7,43,0,0,0x008C346F,Pierce Jewel 1,0x008E5C01,A Decoration that boosts\nPierce Up skills.
840,3,4,10,43,0,0,800,80,7,44,0,0,0x008C347E,Pellet Jewel 1,0x008E5C2C,A Decoration that boosts\nPellet Up skills.
841,3,4,10,43,7,0,800,80,7,45,0,0,0x008C348D,ShotPlus Jewel 1,0x008E5C57,A Decoration that boosts\nNormal S+ skills.
842,3,4,10,43,7,0,800,80,7,46,0,0,0x008C349E,PiercePlus Jwl 1,0x008E5C82,A Decoration that boosts\nPierce S+ skills.
843,3,4,10,43,7,0,800,80,7,47,0,0,0x008C34AF,PelletPlus Jwl 1,0x008E5CAD,A Decoration that boosts\nPellet S+ skills.
844,3,4,10,43,7,0,800,80,7,48,0,0,0x008C34C0,CragPlus Jwl 1,0x008E5CD8,A Decoration that boosts\nCrag S+ skills.
845,3,4,10,43,7,0,800,80,7,49,0,0,0x008C34CF,ClustPlus Jwl 1,0x008E5D01,A Decoration that boosts\nClust S+ skills.
846,3,4,10,43,4,0,800,80,7,50,0,0,0x008C34DF,Grinder Jewel 1,0x008E5D2B,A Decoration that boosts\nSharpener skills.
847,4,5,10,43,10,0,0,0,0,51,0,0,0x008C34EF,Small Arms Jwl 1,0x008E5D56,A Decoration that boosts\nArtillery skills.
848,3,4,10,43,1,0,800,80,7,52,0,0,0x008C3500,Cooking Jewel 1,0x008E5D81,A Decoration that boosts\nBBQ skills.
849,4,5,10,43,6,0,1200,120,7,53,0,0,0x008C3510,Earplug Jewel 1,0x008E5DA6,A Decoration that boosts\nHearing skills.
850,3,4,10,43,8,0,800,80,7,54,0,0,0x008C3520,Friendship Jwl 1,0x008E5DCF,A Decoration that boosts\nWide-Range skills.
851,3,4,10,43,3,0,800,80,7,55,0,0,0x008C3531,Everlastng Jwl 1,0x008E5DFB,A Decoration that boosts\nLastingPwr skills.
852,3,4,10,43,8,0,800,80,7,56,0,0,0x008C3542,Backpack Jewel 1,0x008E5E27,A Decoration that boosts\nTransporter skills.
853,3,4,10,43,2,0,800,80,7,57,0,0,0x008C3553,Resistance Jwl 1,0x008E5E54,A Decoration that boosts\nAll Res Up skills.
854,3,4,10,43,1,0,800,80,7,58,0,0,0x008C3564,Fire Jewel 1,0x008E5E80,A Decoration that boosts\nFire Res skills.
855,3,4,10,43,6,0,800,80,7,59,0,0,0x008C3571,Water Jewel 1,0x008E5EAA,A Decoration that boosts\nWater Res skills.
856,3,4,10,43,3,0,800,80,7,60,0,0,0x008C357F,Ice Jewel 1,0x008E5ED5,A Decoration that boosts\nIce Res skills.
857,3,4,10,43,4,0,800,80,7,61,0,0,0x008C358B,Thunder Jewel 1,0x008E5EFE,A Decoration that boosts\nThunder Res skills.
858,3,4,10,43,5,0,800,80,7,62,0,0,0x008C359B,Dragon Jewel 1,0x008E5F2B,A Decoration that boosts\nDragon Res skills.
859,3,4,10,43,2,0,800,80,7,63,0,0,0x008C35AA,Gathering Jwl 1,0x008E5F57,A Decoration that boosts\nGathering skills.
860,4,5,10,43,2,0,2400,240,7,64,0,0,0x008C35BA,Gathering Jwl 2,0x008E5F82,A Decoration that boosts\nGathering skills.
861,3,4,10,43,2,0,800,80,7,65,0,0,0x008C35CA,Spdgather Jwl 1,0x008E5FAD,A Decoration that boosts\nSpd Gather skills.
862,4,5,10,43,1,0,2400,240,7,66,0,0,0x008C35DA,Carving Jewel 1,0x008E5FD9,A Decoration that boosts\nCarving skills.
863,6,7,10,43,8,0,100000,100,7,67,0,0,0x008C35EA,Blessing Jewel 1,0x008E6002,A Decoration that boosts\nWhim skills.
864,6,7,10,43,8,0,100000,100,7,68,0,0,0x008C35FB,Blessing Jewel 2,0x008E6028,A Decoration that boosts\nWhim skills.
865,5,6,10,43,4,0,5000,500,7,69,0,0,0x008C360C,Protection Jwl 1,0x008E604E,A Decoration that boosts\nProtection skills.
866,4,5,10,43,8,0,2400,240,7,70,0,0,0x008C361D,Fate Jewel 1,0x008E607A,A Decoration that boosts\nFate skills.
867,3,4,10,43,2,0,800,80,7,71,0,0,0x008C362A,Safe Jewel 1,0x008E60A0,A Decoration that boosts\nAnti-Theft skills.
868,3,4,10,43,6,0,800,80,7,72,0,0,0x008C3637,Fishing Jewel 1,0x008E60CC,A Decoration that boosts\nFishing skills.
869,3,4,10,43,0,0,800,80,7,73,0,0,0x008C3647,Map Jewel 1,0x008E60F5,A Decoration that boosts\nMap skills.
870,3,4,10,43,4,0,800,80,7,74,0,0,0x008C3653,Psychic Jewel 1,0x008E611A,A Decoration that boosts\nPsychic skills.
871,3,4,10,43,5,0,800,80,7,75,0,0,0x008C3663,Stealth Jewel 1,0x008E6143,A Decoration that boosts\nSense skills.
872,4,5,10,43,10,0,2400,240,7,76,0,0,0x008C3673,Potential Jwl 1,0x008E616A,A Decoration that boosts\nPotential skills.
873,4,5,10,43,4,0,2400,240,7,77,0,0,0x008C3683,Monster Jewel 1,0x008E6195,A Decoration that boosts\nMonster skills.
874,5,6,10,43,4,0,5000,500,7,78,0,0,0x008C3693,Antipara Jewel 2,0x008E61BE,A Decoration that boosts\nParalysis skills.
875,4,5,10,43,6,0,2400,240,7,79,0,0,0x008C36A4,Steadfast Jwl 2,0x008E61E9,A Decoration that boosts\nStun skills.
876,5,6,10,43,3,0,5000,500,7,80,0,0,0x008C36B4,Steadfast Jwl 3,0x008E620F,A Decoration that boosts\nStun skills.
877,5,6,10,43,5,0,5000,500,7,81,0,0,0x008C36C4,Antidote Jewel 2,0x008E6235,A Decoration that boosts\nPoison skills.
878,5,6,10,43,6,0,5000,500,7,82,0,0,0x008C36D5,Warm Res Jewel 2,0x008E625D,A Decoration that boosts\nHeat Res skills.
879,5,6,10,43,7,0,5000,500,7,83,0,0,0x008C36E6,Cold Res Jewel 2,0x008E6287,A Decoration that boosts\nCold Res skills.
880,5,6,10,43,0,0,5000,500,7,84,0,0,0x008C36F7,Wind Res Jewel 2,0x008E62B1,A Decoration that boosts\nWind Res skills.
881,5,6,10,43,1,0,5000,500,7,85,0,0,0x008C3708,Health Jewel 3,0x008E62DB,A Decoration that boosts\nHealth skills.
882,5,6,10,43,3,0,5000,500,7,86,0,0,0x008C3717,Rec Speed Jwl 2,0x008E6303,A Decoration that boosts\nRec Speed skills.
883,4,5,10,43,1,0,2400,240,7,87,0,0,0x008C3727,Attack Jewel 2,0x008E632E,A Decoration that boosts\nAttack skills.
884,4,5,10,43,3,0,2400,240,7,88,0,0,0x008C3736,Defense Jewel 3,0x008E6356,A Decoration that boosts\nDefense skills.
885,5,6,10,43,6,0,5000,500,7,89,0,0,0x008C3746,Razor Jewel 2,0x008E637F,A Decoration that boosts\nSharpness skills.
886,5,6,10,43,6,0,5000,500,7,90,0,0,0x008C3754,Expert Jewel 2,0x008E63AA,A Decoration that boosts\nExpert skills.
887,5,6,10,43,4,0,5000,500,7,91,0,0,0x008C3763,Evasion Jewel 2,0x008E63D2,A Decoration that boosts\nEvasion skills.
888,5,6,10,43,6,0,5000,500,7,92,0,0,0x008C3773,Recoil Jewel 2,0x008E63FB,A Decoration that boosts\nRecoil skills.
889,5,6,10,43,4,0,5000,500,7,93,0,0,0x008C3782,ShotPlus Jwl 2,0x008E6423,A Decoration that boosts\nNormal S+ skills.
890,5,6,10,43,4,0,5000,500,7,94,0,0,0x008C3791,PiercePlus Jwl 2,0x008E644E,A Decoration that boosts\nPierce S+ skills.
891,5,6,10,43,4,0,5000,500,7,95,0,0,0x008C37A2,PelletPlus Jwl 2,0x008E6479,A Decoration that boosts\nPellet S+ skills.
892,5,6,10,43,4,0,5000,500,7,96,0,0,0x008C37B3,CragPlus Jwl 2,0x008E64A4,A Decoration that boosts\nCrag S+ skills.
893,5,6,10,43,4,0,5000,500,7,97,0,0,0x008C37C2,ClustPlus Jwl 2,0x008E64CD,A Decoration that boosts\nClust S+ skills.
894,4,5,10,43,1,0,2400,240,7,98,0,0,0x008C37D2,Bombardier Jwl 1,0x008E64F7,A Decoration that boosts\nBomb Boost skills.
895,4,5,10,43,5,0,2400,240,7,99,0,0,0x008C37E3,Artillery Jwl 1,0x008E6523,A Decoration that boosts\nArtillery skills.
896,4,5,10,43,8,0,2400,240,7,100,0,0,0x008C37F3,Friendship Jwl 2,0x008E654E,A Decoration that boosts\nWide-Range skills.
897,5,6,10,43,3,0,5000,500,7,101,0,0,0x008C3804,Everlastng Jwl 2,0x008E657A,A Decoration that boosts\nLastingPwr skills.
898,4,5,10,43,6,0,2400,240,7,102,0,0,0x008C3815,Backpack Jewel 2,0x008E65A6,A Decoration that boosts\nTransporter skills.
899,4,5,10,43,2,0,2400,240,7,103,0,0,0x008C3826,All UP Jewel 3,0x008E65D3,A Decoration that boosts\nAll Res Up skills.
900,4,5,10,43,1,0,2400,240,7,104,0,0,0x008C3835,Fire Jewel 2,0x008E65FF,A Decoration that boosts\nFire Res skills.
901,4,5,10,43,6,0,2400,240,7,105,0,0,0x008C3842,Water Jewel 2,0x008E6629,A Decoration that boosts\nWater Res skills.
902,4,5,10,43,3,0,2400,240,7,106,0,0,0x008C3850,Ice Jewel 2,0x008E6654,A Decoration that boosts\nIce Res skills.
903,4,5,10,43,4,0,2400,240,7,107,0,0,0x008C385C,Thunder Jewel 2,0x008E667D,A Decoration that boosts\nThunder Res skills.
904,4,5,10,43,5,0,2400,240,7,108,0,0,0x008C386C,Dragon Jewel 2,0x008E66AA,A Decoration that boosts\nDragon Res skills.
905,5,6,10,43,2,0,5000,500,7,109,0,0,0x008C387B,Gathering Jwl 3,0x008E66D6,A Decoration that boosts\nGathering skills.
906,3,4,10,43,2,0,800,80,7,110,0,0,0x008C388B,Spdgather Jwl 2,0x008E6701,A Decoration that boosts\nSpd Gather skills.
907,5,6,10,43,7,0,5000,500,7,111,0,0,0x008C389B,Carving Jewel 2,0x008E672D,A Decoration that boosts\nCarving skills.
908,5,6,10,43,4,0,5000,500,7,112,0,0,0x008C38AB,Fate Jewel 2,0x008E6756,A Decoration that boosts\nFate skills.
909,4,5,10,43,7,0,2400,240,7,113,0,0,0x008C38B8,Psychic Jewel 2,0x008E677C,A Decoration that boosts\nPsychic skills.
910,6,7,10,43,1,0,100000,100,7,114,0,0,0x008C38C8,Herculean Jewel,0x008E67A5,A Decoration that boosts\nvarious offensive skills.\n~C05(Special Deco.)~C00
911,6,7,10,43,3,0,100000,100,7,115,0,0,0x008C38D8,Rigid Jewel,0x008E67F0,A Decoration that boosts\nvarious defensive skills.\n~C05(Special Deco.)~C00
912,5,6,10,43,3,0,5000,500,7,116,0,0,0x008C38E4,Ironwall Jwl 2,0x008E683B,A Decoration that boosts\nGuard skills.
913,5,6,10,43,3,0,5000,500,7,117,0,0,0x008C38F3,Earplug Jewel 2,0x008E6862,A Decoration that boosts\nHearing skills.
914,5,6,10,43,2,0,5000,500,7,118,0,0,0x008C3903,All UP Jewel 1,0x008E688B,A Decoration that boosts\nAll Res Up skills.
915,6,7,10,43,1,0,100000,100,7,119,0,0,0x008C3912,Fire Jewel 3,0x008E68B7,A Decoration that boosts\nFire Res skills.\n~C05(Special Deco.)
916,6,7,10,43,6,0,100000,100,7,120,0,0,0x008C391F,Water Jewel 3,0x008E68F5,A Decoration that boosts\nWater Res skills.\n~C05(Special Deco.)
917,6,7,10,43,3,0,100000,100,7,121,0,0,0x008C392D,Ice Jewel 3,0x008E6934,A Decoration that boosts\nIce Res skills.\n~C05(Special Deco.)
918,6,7,10,43,4,0,100000,100,7,122,0,0,0x008C3939,Thunder Jewel 3,0x008E6971,A Decoration that boosts\nThunder Res skills.\n~C05(Special Deco.)
919,6,7,10,43,5,0,100000,100,7,123,0,0,0x008C3949,Dragon Jewel 3,0x008E69B2,A Decoration that boosts\nDragon Res skills.\n~C05(Special Deco.)
920,5,6,10,43,4,0,5000,500,7,124,0,0,0x008C3958,Psychic Jewel 3,0x008E69F2,A Decoration that boosts\nPsychic skills.
921,4,5,99,27,7,0,17200,1720,3,0,0,0,0x008C3968,Firecell Stone,0x008E6A1B,A magma-like deposit that\nonly trained hands can\nproperly work with.
922,4,5,99,27,8,0,9600,960,3,0,0,0,0x008C3977,Rainbow Ore,0x008E6A60,This dreamlike ore can be\ncombined to produce many\ncolors and properties.
923,3,4,99,5,8,0,600,60,2,0,0,0,0x008C3983,Springnight Carp,0x008E6AAA,A species of carp whose\narrival signals the start\nof the breeding season.
924,3,4,99,20,10,0,1200,120,2,0,0,0,0x008C3994,Carpenterbug,0x008E6AF4,Uses viscous fluids and\nsharp jaws to construct\nmarvelous ant hills.
925,4,5,99,20,8,0,6400,640,2,0,0,0,0x008C39A1,Rainbow Scarab,0x008E6B39,A dreamlike insect that\nreveals many colors and\nproperties upon processing.
926,4,5,99,20,4,0,600,60,2,0,0,0,0x008C39B0,Great Hornfly,0x008E6B85,"An insect with a giant horn,\nmassive shell, and wings of\nbutterfly-like beauty."
927,4,5,99,20,1,0,600,60,2,0,0,0,0x008C39BE,Great Ladybug,0x008E6BD5,A giant insect with a very\nhard shell. Protects crops\nby eating harmful pests.
928,3,4,99,35,7,0,3600,360,8,0,0,0,0x008C39CC,Shaka Treasure,0x008E6C24,"A Shakalaka's treasure.\nAlthough to be honest, it\nlooks like a piece of trash."
929,4,5,99,35,7,0,9000,900,8,0,0,0,0x008C39DB,ShakaInheritance,0x008E6C73,Dropped by King Shakalaka.\nIt's the King's splendid...\ngarbage?
930,4,5,99,23,0,0,2200,220,1,0,0,0,0x008C39EC,Giaprey Scale,0x008E6CB3,A Giaprey scale. The color\nallows you to stalk prey in\nthe snow undetected.
931,4,5,99,23,0,0,3000,300,1,0,0,0,0x008C39FA,Giaprey Scale+,0x008E6CFF,A high-quality scale carved\nfrom a Giaprey. Used to\ncraft even better equipment.
932,4,5,99,14,0,0,2600,260,1,0,0,0,0x008C3A09,Giaprey Hide,0x008E6D50,Hide stripped of all its\nscales. Used to make\nclothing for villagers.
933,4,5,99,14,0,0,5000,500,1,0,0,0,0x008C3A16,Giadrome Hide,0x008E6D96,The hide of a Giaprey\nleader. It bears the scars\nof a leadership role.
934,4,5,99,31,0,0,4000,400,1,0,0,0,0x008C3A24,Giadrome Claw,0x008E6DDD,A claw sharper than that of\na Giaprey. Highly dangerous\nto the touch.
935,4,5,99,31,0,0,6000,600,1,0,0,0,0x008C3A32,Giadrome Claw+,0x008E6E23,The Giaprey pack leader's\nclaw. Countless prey have\nfallen to its keen edge.
936,4,5,99,9,0,0,8000,800,1,0,0,0,0x008C3A41,Giadrome Head,0x008E6E70,A Giadrome head. The large\ncrest displays its control\nover the pack.
937,4,5,99,33,10,0,4800,480,8,0,0,0,0x008C3A4F,Sinister Cloth,0x008E6EB5,Found long ago in the tomb\nof a king from a long\nforgotten desert land.
938,4,5,10,27,2,0,2000,200,0,0,0,0,0x008C3A5E,C2D Fragment,0x008E6EFD,A stone with the power of\nan unknown civilization.\n~C05(Account Item)
939,3,4,10,35,3,0,2000,200,3,0,0,0,0x008C3A6B,Perennial Frost,0x008E6F43,Long-lasting frost formed on\na Daora Fossil. Prized as a\ncrafting material.
940,3,4,10,27,0,0,10000,1000,3,0,0,0,0x008C3A7B,Kushalite,0x008E6F8F,"A fossilized Daora Scale.\nIt cools rapidly at night,\nproducing infusible frost."
941,4,5,99,27,10,0,100000,10000,3,0,0,0,0x008C3A85,Aminotite,0x008E6FDF,"A soft, clay-like stone.\nWorthless at a glance, but\nit is actually rare ore."
942,3,4,10,12,7,0,1200,120,4,0,0,0,0x008C3A8F,Slimy Mushroom,0x008E702C,A mushroom so slimy that\nit's difficult to even\ngrasp.
943,1,2,10,20,2,0,1800,180,2,0,0,0,0x008C3A9E,Sticky Ctrpillar,0x008E7063,A predatory bug. Squirts\nfoam that's impossible to\nscrape off.
944,3,4,99,5,3,0,2000,200,2,0,0,0,0x008C3AAF,Sniperfish,0x008E70A2,A predatory fish that hunts\nprey above the surface by\nsquirting water from sacs.
945,3,4,99,27,0,0,800,80,3,0,0,0,0x008C3ABA,Kurenzite,0x008E70F3,An ore that forms the base\nof an abrasive used for all\nsorts of metals.
946,4,5,99,37,6,0,0,0,6,0,0,0,0x008C3AC4,Furniture Ticket,0x008E713B,A ticket awarded for taking\npart in the Decor Derby.\nTry collecting them!
947,4,5,99,37,3,0,0,0,6,0,0,0,0x008C3AD5,Furniture Tkt G,0x008E7185,A ticket awarded for taking\npart in the Grand Decor\nDerby. Try collecting them!
948,4,5,99,24,4,0,2500,250,1,0,0,0,0x008C3AE5,Shocking Extract,0x008E71D5,A Thunderbug concentrate\nthat releases an electrical\ndischarge when struck.
949,3,4,99,12,5,0,400,40,2,0,0,0,0x008C3AF6,Chaos Mushroom,0x008E7221,A mushroom that invites\ndisarray. Its spores cause\nmonsters to hallucinate.
950,4,5,99,35,5,0,1920,192,1,0,0,0,0x008C3B05,Toxin Sac,0x008E726D,A monster organ filled\nwith a potent toxin. Just\ntouching it is dangerous.
951,4,5,99,35,1,0,4800,480,1,0,0,0,0x008C3B0F,Inferno Sac,0x008E72B8,A monster organ filled with\npowder that ignites when\nexposed to air.
